iid,sub_class,n_turns,tool_entropy_last10
astropenguin__pandas-dataclasses-120,wandering,43,-0.0
astropenguin__pandas-dataclasses-120,wandering,42,1.5709505944546684
astropenguin__pandas-dataclasses-120,wandering,61,1.4854752972273344
astropenguin__pandas-dataclasses-120,wandering,57,1.0
astropenguin__pandas-dataclasses-120,wandering,52,0.8812908992306927
astropenguin__pandas-dataclasses-120,wandering,37,1.8954618442383218
astropenguin__pandas-dataclasses-120,wandering,34,0.8812908992306927
astropenguin__pandas-dataclasses-120,wandering,44,1.0
benmoran56__esper-81,wandering,46,-0.0
benmoran56__esper-81,wandering,35,1.3709505944546687
benmoran56__esper-81,wandering,40,-0.0
benmoran56__esper-81,wandering,35,-0.0
benmoran56__esper-81,wandering,35,1.5709505944546684
bids-standard__pybids-611,wandering,38,1.7609640474436812
bids-standard__pybids-611,wandering,68,1.0
canonical__charmcraft-802,wandering,49,1.0
canonical__charmcraft-802,wandering,78,1.0
childsish__dynamic-yaml-31,wandering,92,1.5709505944546684
childsish__dynamic-yaml-31,wandering,55,0.9709505944546686
conda__conda-pack-26,wandering,98,0.9709505944546686
conda__conda-pack-26,wandering,28,1.3709505944546687
conda__conda-pack-26,wandering,228,2.170950594454669
datalad__datalad-next-257,wandering,68,1.5709505944546684
datalad__datalad-next-257,wandering,53,0.7219280948873623
datalad__datalad-next-257,wandering,39,1.0
deardurham__ciprs-reader-38,wandering,36,-0.0
deardurham__ciprs-reader-38,wandering,77,-0.0
dfm__emcee-295,wandering,66,1.8464393446710154
dfm__emcee-295,wandering,32,-0.0
dfm__emcee-295,wandering,61,-0.0
dfm__emcee-295,wandering,35,0.4689955935892812
dfm__emcee-295,wandering,29,-0.0
dfm__emcee-295,wandering,53,1.4854752972273344
dfm__emcee-295,wandering,188,2.1219280948873624
dwavesystems__dwave-cloud-client-417,wandering,109,1.9709505944546686
dwavesystems__dwave-cloud-client-417,wandering,32,2.2464393446710154
dwavesystems__dwave-cloud-client-417,wandering,17,1.1567796494470395
dwavesystems__dwave-cloud-client-417,wandering,36,2.321928094887362
dwavesystems__dwave-cloud-client-417,wandering,31,-0.0
dwavesystems__dwave-cloud-client-417,wandering,19,1.721928094887362
dwavesystems__dwave-cloud-client-417,wandering,24,1.3709505944546687
dwavesystems__dwave-cloud-client-417,wandering,28,0.8812908992306927
fabiocaccamo__python-codicefiscale-24,wandering,50,1.7609640474436812
fabiocaccamo__python-codicefiscale-24,wandering,26,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,36,0.4689955935892812
fabiocaccamo__python-codicefiscale-24,wandering,31,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,36,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,25,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,32,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,31,1.0
fabiocaccamo__python-codicefiscale-24,wandering,55,0.8812908992306927
fabiocaccamo__python-codicefiscale-24,wandering,30,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,44,1.7219280948873623
fabiocaccamo__python-codicefiscale-24,wandering,31,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,25,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,6,2.2516291673878226
fabiocaccamo__python-codicefiscale-24,wandering,12,2.0464393446710156
fabiocaccamo__python-codicefiscale-24,wandering,31,1.0
fabiocaccamo__python-codicefiscale-24,wandering,33,-0.0
fabiocaccamo__python-codicefiscale-24,wandering,18,2.5219280948873624
facelessuser__pymdown-extensions-2362,wandering,204,-0.0
facelessuser__pymdown-extensions-2362,wandering,163,0.7219280948873623
facelessuser__pymdown-extensions-2362,wandering,51,2.1219280948873624
facelessuser__pymdown-extensions-2362,wandering,80,0.7219280948873623
facelessuser__pymdown-extensions-2362,wandering,58,2.9219280948873623
geopandas__geopandas-2959,wandering,25,-0.0
geopandas__geopandas-2959,wandering,26,-0.0
geopandas__geopandas-2959,wandering,35,1.0
geopandas__geopandas-2959,wandering,35,1.0
geopandas__geopandas-2959,wandering,22,1.0
geopandas__geopandas-2959,wandering,28,-0.0
getsentry__responses-291,wandering,34,-0.0
getsentry__responses-291,wandering,46,-0.0
getsentry__responses-291,wandering,38,-0.0
getsentry__responses-291,wandering,39,2.1219280948873624
getsentry__responses-291,wandering,30,1.0
google__sre_yield-21,wandering,35,0.7219280948873623
google__sre_yield-21,wandering,41,1.4854752972273344
google__sre_yield-21,wandering,48,0.9709505944546686
google__sre_yield-21,wandering,44,0.8812908992306927
google__sre_yield-21,wandering,32,0.8812908992306927
google__sre_yield-21,wandering,39,2.1709505944546685
google__sre_yield-21,wandering,32,-0.0
google__sre_yield-21,wandering,129,-0.0
hamcrest__PyHamcrest-129,wandering,59,-0.0
hamcrest__PyHamcrest-129,wandering,32,-0.0
hamcrest__PyHamcrest-129,wandering,30,-0.0
hamcrest__PyHamcrest-129,wandering,75,1.0
hamcrest__PyHamcrest-129,wandering,48,2.446439344671015
hhursev__recipe-scrapers-915,wandering,52,1.0
hhursev__recipe-scrapers-915,wandering,107,0.7219280948873623
imageio__imageio-255,wandering,38,2.1709505944546685
imageio__imageio-255,wandering,31,0.7219280948873623
imageio__imageio-255,wandering,66,1.5709505944546684
imageio__imageio-255,wandering,77,2.1709505944546685
imageio__imageio-255,wandering,55,1.1567796494470395
iterative__dvc-2975,wandering,263,-0.0
iterative__dvc-2975,wandering,53,1.0
iterative__dvc-2975,wandering,83,1.0
iterative__dvc-2975,wandering,30,-0.0
iterative__dvc-2975,wandering,55,-0.0
iterative__dvc-3428,wandering,35,-0.0
iterative__dvc-3428,wandering,54,2.4464393446710155
iterative__dvc-3428,wandering,36,-0.0
iterative__dvc-3428,wandering,43,2.521928094887362
iterative__dvc-3709,wandering,67,0.9709505944546686
iterative__dvc-3709,wandering,35,0.4689955935892812
iterative__dvc-3709,wandering,109,-0.0
iterative__dvc-3709,wandering,129,-0.0
iterative__dvc-3709,wandering,67,-0.0
iterative__dvc-4415,wandering,42,1.0
iterative__dvc-4623,wandering,67,2.2464393446710154
iterative__dvc-5336,wandering,36,-0.0
iterative__dvc-5336,wandering,62,1.0
iterative__dvc-5336,wandering,55,1.5709505944546684
iterative__dvc-5336,wandering,31,1.570950594454669
jackdewinter__pyscan-12,wandering,29,-0.0
jackdewinter__pyscan-12,wandering,43,2.3709505944546687
joke2k__django-environ-419,wandering,207,1.3609640474436813
joke2k__django-environ-419,wandering,36,0.7219280948873623
joweich__chat-miner-93,wandering,39,1.5709505944546684
joweich__chat-miner-93,wandering,40,1.3709505944546687
kinnala__scikit-fem-634,wandering,40,2.2464393446710154
kinnala__scikit-fem-634,wandering,24,-0.0
kinnala__scikit-fem-634,wandering,37,-0.0
kinnala__scikit-fem-634,wandering,41,1.5709505944546684
kinnala__scikit-fem-634,wandering,38,1.0
kinnala__scikit-fem-634,wandering,26,1.0
m-labs__nmigen-50,wandering,65,1.9709505944546686
m-labs__nmigen-50,wandering,103,1.0
m-labs__nmigen-50,wandering,43,0.7219280948873623
macisamuele__language-formatters-pre-commit-hooks-9,wandering,141,1.5709505944546684
macisamuele__language-formatters-pre-commit-hooks-9,wandering,37,1.0
macisamuele__language-formatters-pre-commit-hooks-9,wandering,58,1.5709505944546684
macisamuele__language-formatters-pre-commit-hooks-9,wandering,35,1.0
mapbox__rio-color-14,wandering,46,1.360964047443681
mapbox__rio-color-14,wandering,39,-0.0
mapbox__rio-color-14,wandering,58,1.0
marshmallow-code__webargs-463,wandering,62,1.0
marshmallow-code__webargs-463,wandering,51,1.6854752972273346
marshmallow-code__webargs-463,wandering,36,-0.0
marshmallow-code__webargs-463,wandering,57,1.0
marshmallow-code__webargs-463,wandering,63,0.8812908992306927
matchms__matchms-493,wandering,38,-0.0
matchms__matchms-493,wandering,46,1.0
matchms__matchms-493,wandering,41,1.360964047443681
matchms__matchms-493,wandering,38,1.8954618442383218
matchms__matchms-493,wandering,61,0.9709505944546686
miguelgrinberg__python-engineio-108,wandering,27,1.6854752972273346
miguelgrinberg__python-engineio-108,wandering,60,1.9709505944546686
miguelgrinberg__python-engineio-108,wandering,28,0.4689955935892812
miguelgrinberg__python-engineio-108,wandering,14,2.7219280948873625
miguelgrinberg__python-engineio-108,wandering,58,1.0
mplanchard__pydecor-20,wandering,31,-0.0
mplanchard__pydecor-20,wandering,35,1.0
mplanchard__pydecor-20,wandering,44,0.8812908992306927
mplanchard__pydecor-20,wandering,34,1.1567796494470395
mplanchard__pydecor-20,wandering,40,0.9709505944546686
mplanchard__pydecor-20,wandering,41,1.0
mtik00__yamicache-9,wandering,41,1.9709505944546688
mtik00__yamicache-9,wandering,42,0.8812908992306927
mtik00__yamicache-9,wandering,49,-0.0
mtik00__yamicache-9,wandering,23,-0.0
netromdk__vermin-196,wandering,37,-0.0
netromdk__vermin-196,wandering,28,-0.0
netromdk__vermin-196,wandering,24,-0.0
netromdk__vermin-196,wandering,32,2.1219280948873624
netromdk__vermin-196,wandering,30,0.4689955935892812
netromdk__vermin-196,wandering,22,-0.0
netromdk__vermin-196,wandering,22,-0.0
netromdk__vermin-196,wandering,31,-0.0
numpy__numpy-financial-54,wandering,19,-0.0
numpy__numpy-financial-54,wandering,46,2.8464393446710154
numpy__numpy-financial-54,wandering,33,-0.0
plotly__dash-bio-589,wandering,15,-0.0
plotly__dash-bio-589,wandering,31,1.5709505944546684
pvlib__pvlib-python-1048,wandering,31,-0.0
pydantic__pydantic-4399,wandering,59,-0.0
pydantic__pydantic-4399,wandering,52,-0.0
pydantic__pydantic-4399,wandering,76,-0.0
pydantic__pydantic-4399,wandering,50,1.5709505944546684
pydantic__pydantic-4399,wandering,52,-0.0
pydantic__pydantic-4399,wandering,35,1.0
pyupio__changelogs-232,wandering,34,1.5709505944546684
ross__requests-futures-69,wandering,27,1.5709505944546684
sciunto-org__python-bibtexparser-379,wandering,27,-0.0
sciunto-org__python-bibtexparser-379,wandering,50,1.0
sciunto-org__python-bibtexparser-379,wandering,35,0.9709505944546686
sciunto-org__python-bibtexparser-379,wandering,49,0.9709505944546686
sciunto-org__python-bibtexparser-379,wandering,48,0.7219280948873623
sciunto-org__python-bibtexparser-385,wandering,54,2.1709505944546685
sciunto-org__python-bibtexparser-385,wandering,46,1.9219280948873623
sciunto-org__python-bibtexparser-385,wandering,41,-0.0
sciunto-org__python-bibtexparser-385,wandering,47,-0.0
sciunto-org__python-bibtexparser-385,wandering,44,0.9709505944546686
sciunto-org__python-bibtexparser-385,wandering,40,1.1567796494470395
sciunto-org__python-bibtexparser-385,wandering,56,1.6854752972273346
sciunto-org__python-bibtexparser-385,wandering,207,-0.0
sciunto-org__python-bibtexparser-385,wandering,50,-0.0
sciunto-org__python-bibtexparser-385,wandering,43,0.9219280948873623
sciunto-org__python-bibtexparser-385,wandering,46,0.9219280948873623
sciunto-org__python-bibtexparser-385,wandering,169,1.0
sciunto-org__python-bibtexparser-385,wandering,187,1.9709505944546686
sciunto-org__python-bibtexparser-385,wandering,134,1.0
sciunto-org__python-bibtexparser-385,wandering,39,0.8812908992306927
sciunto-org__python-bibtexparser-385,wandering,49,1.0
sciunto-org__python-bibtexparser-385,wandering,29,0.9219280948873623
sciunto-org__python-bibtexparser-385,wandering,133,1.0
sciunto-org__python-bibtexparser-385,wandering,52,-0.0
sciunto-org__python-bibtexparser-385,wandering,107,1.0
sciunto-org__python-bibtexparser-385,wandering,33,1.360964047443681
sciunto-org__python-bibtexparser-385,wandering,50,1.7219280948873623
sciunto-org__python-bibtexparser-385,wandering,38,1.0
sciunto-org__python-bibtexparser-385,wandering,55,1.9709505944546686
sciunto-org__python-bibtexparser-385,wandering,36,0.7219280948873623
sciunto-org__python-bibtexparser-385,wandering,31,1.0
sciunto-org__python-bibtexparser-385,wandering,59,-0.0
sciunto-org__python-bibtexparser-385,wandering,65,0.7219280948873623
sciunto-org__python-bibtexparser-385,wandering,117,1.3709505944546687
sciunto-org__python-bibtexparser-385,wandering,140,1.0
sciunto-org__python-bibtexparser-385,wandering,139,1.0
sciunto-org__python-bibtexparser-385,wandering,150,1.0
sciunto-org__python-bibtexparser-385,wandering,35,-0.0
sciunto-org__python-bibtexparser-385,wandering,121,0.8812908992306927
sciunto-org__python-bibtexparser-385,wandering,37,0.4689955935892812
sciunto-org__python-bibtexparser-385,wandering,39,2.1709505944546685
sciunto-org__python-bibtexparser-385,wandering,23,-0.0
sciunto-org__python-bibtexparser-385,wandering,70,1.8464393446710154
sciunto-org__python-bibtexparser-385,wandering,56,1.5709505944546687
sciunto-org__python-bibtexparser-385,wandering,39,0.4689955935892812
scrapy__parsel-141,wandering,27,2.246439344671016
serge-sans-paille__beniget-80,wandering,36,-0.0
serge-sans-paille__beniget-80,wandering,129,2.446439344671015
snowblink14__smatch-30,wandering,70,1.0
snowblink14__smatch-30,wandering,79,0.9219280948873623
snowblink14__smatch-30,wandering,35,1.5709505944546684
srsudar__eg-88,wandering,31,0.7219280948873623
srsudar__eg-88,wandering,53,1.0
srsudar__eg-88,wandering,134,0.4689955935892812
srsudar__eg-88,wandering,59,-0.0
srsudar__eg-88,wandering,33,-0.0
srsudar__eg-88,wandering,72,1.0
srsudar__eg-88,wandering,54,1.5219280948873621
stfc__PSyclone-1111,wandering,16,2.1219280948873624
stfc__PSyclone-2191,wandering,36,1.3709505944546687
stfc__PSyclone-2191,wandering,103,1.5709505944546684
tianocore__edk2-pytool-extensions-41,wandering,40,1.5709505944546687
tianocore__edk2-pytool-extensions-41,wandering,200,1.4854752972273344
tianocore__edk2-pytool-extensions-41,wandering,32,-0.0
tianocore__edk2-pytool-extensions-41,wandering,25,0.9709505944546686
tianocore__edk2-pytool-extensions-41,wandering,70,1.0
tianocore__edk2-pytool-extensions-41,wandering,35,1.0
tianocore__edk2-pytool-extensions-41,wandering,41,1.5709505944546684
tobymao__sqlglot-1726,wandering,109,1.5709505944546684
tobymao__sqlglot-1726,wandering,31,0.9709505944546686
tobymao__sqlglot-1889,wandering,190,2.046439344671015
tobymao__sqlglot-1889,wandering,39,1.4854752972273344
tobymao__sqlglot-1889,wandering,22,2.1219280948873624
tobymao__sqlglot-1889,wandering,27,1.0
tobymao__sqlglot-1889,wandering,67,1.5709505944546684
tobymao__sqlglot-1889,wandering,30,0.8812908992306927
tobymao__sqlglot-1889,wandering,47,1.1567796494470395
tobymao__sqlglot-1889,wandering,129,1.5709505944546684
tobymao__sqlglot-1889,wandering,35,-0.0
tobymao__sqlglot-1889,wandering,58,1.8464393446710154
tobymao__sqlglot-1889,wandering,56,2.1219280948873624
tobymao__sqlglot-1889,wandering,37,0.9709505944546686
tobymao__sqlglot-2063,wandering,38,1.0
tobymao__sqlglot-2063,wandering,22,2.121928094887362
tobymao__sqlglot-2063,wandering,32,2.0464393446710156
wearewhys__magnivore-14,wandering,39,-0.0
wearewhys__magnivore-14,wandering,37,1.5709505944546684
wearewhys__magnivore-14,wandering,34,0.4689955935892812
wearewhys__magnivore-14,wandering,43,1.0
wearewhys__magnivore-14,wandering,37,1.5709505944546684
wearewhys__magnivore-14,wandering,38,1.0
wearewhys__magnivore-14,wandering,101,1.0
wearewhys__magnivore-14,wandering,39,-0.0
wearewhys__magnivore-14,wandering,81,1.0
wearewhys__magnivore-14,wandering,40,1.5709505944546684
wearewhys__magnivore-14,wandering,52,-0.0
wearewhys__magnivore-14,wandering,41,1.0
wearewhys__magnivore-14,wandering,36,1.5709505944546684
wearewhys__magnivore-14,wandering,36,-0.0
wearewhys__magnivore-14,wandering,41,-0.0
wearewhys__magnivore-14,wandering,42,0.8812908992306927
wearewhys__magnivore-14,wandering,49,-0.0
wearewhys__magnivore-14,wandering,41,0.8812908992306927
wearewhys__magnivore-14,wandering,39,1.3609640474436813
wearewhys__magnivore-14,wandering,42,1.0
wearewhys__magnivore-14,wandering,41,-0.0
wearewhys__magnivore-14,wandering,36,0.7219280948873623
wearewhys__magnivore-14,wandering,49,0.8812908992306927
wearewhys__magnivore-14,wandering,44,1.0
wearewhys__magnivore-14,wandering,40,0.8812908992306927
zalando-stups__senza-365,wandering,37,1.721928094887362
zalando-stups__senza-365,wandering,31,-0.0
ARMmbed__greentea-237,wandering,36,2.246439344671016
ARMmbed__greentea-237,wandering,46,1.5709505944546684
ARMmbed__greentea-237,wandering,35,1.5219280948873621
Erotemic__ubelt-64,wandering,37,-0.0
European-XFEL__EXtra-data-257,wandering,67,1.8464393446710154
European-XFEL__EXtra-data-257,wandering,79,1.0
pydata__pydata-google-auth-17,success,8,2.5
konradhalas__dacite-216,success,21,2.0464393446710156
just-work__fffw-100,success,16,1.7219280948873623
streamlink__streamlink-1696,success,14,2.0464393446710156
streamlink__streamlink-1696,success,6,2.845350936622437
konradhalas__dacite-216,success,11,2.521928094887362
ithaka__apiron-8,success,12,1.7709505944546688
astarte-platform__astarte-device-sdk-python-98,success,22,1.7219280948873623
package-url__packageurl-python-29,success,15,2.9219280948873623
tempoCollaboration__OQuPy-74,success,11,2.3709505944546687
ppizarror__pygame-menu-357,success,30,2.321928094887362
stfc__PSyclone-1111,success,5,1.9219280948873623
googleapis__python-api-core-546,success,19,2.5219280948873624
networkx__networkx-7024,success,9,2.725480556997868
pydicom__pydicom-1562,success,14,2.721928094887362
kinnala__scikit-fem-634,success,16,2.8464393446710154
astarte-platform__astarte-device-sdk-python-98,success,5,2.321928094887362
bids-standard__pybids-611,success,59,0.8812908992306927
fair-workflows__nanopub-140,success,13,2.0464393446710156
docker__docker-py-1167,success,24,2.6464393446710153
tempoCollaboration__OQuPy-74,success,12,2.7219280948873625
joke2k__django-environ-325,success,13,2.321928094887362
ameily__cincoconfig-26,success,16,2.4464393446710155
astarte-platform__astarte-device-sdk-python-98,success,22,2.321928094887362
geopandas__geopandas-3240,success,17,2.9219280948873623
kinnala__scikit-fem-634,success,14,2.5219280948873624
networkx__networkx-7024,success,8,2.5
asottile__yesqa-44,success,10,2.1219280948873624
Azure__msrest-for-python-208,success,10,2.9219280948873623
cunybpl__isdparser-4,success,10,2.6464393446710153
celery__billiard-372,success,8,2.75
joke2k__faker-828,success,54,1.4854752972273344
pydantic__pydantic-3975,success,18,2.6464393446710153
python-control__python-control-834,success,5,2.321928094887362
deardurham__ciprs-reader-38,success,9,2.2810361125534233
tempoCollaboration__OQuPy-74,success,11,2.3709505944546687
rapidpro__rapidpro-python-66,success,9,2.725480556997868
wireservice__csvkit-800,success,15,2.5219280948873624
pydantic__pydantic-3975,success,15,3.121928094887362
Erotemic__ubelt-64,success,11,2.4464393446710155
package-url__packageurl-python-29,success,15,2.9219280948873623
fair-workflows__nanopub-140,success,17,1.6854752972273346
googleapis__python-api-core-546,success,8,2.75
adbar__simplemma-114,success,11,2.721928094887362
oasis-open__cti-python-stix2-342,success,8,2.5
geomet__geomet-101,success,15,2.1609640474436813
fair-workflows__nanopub-140,success,10,2.6464393446710153
konradhalas__dacite-216,success,25,1.9609640474436814
joke2k__faker-828,success,20,2.6464393446710153
geopandas__geopandas-1336,success,12,3.121928094887362
package-url__packageurl-python-29,success,13,2.9219280948873623
googleapis__python-api-core-546,success,17,0.7219280948873623
networkx__networkx-7024,success,9,2.725480556997868
pappasam__toml-sort-36,success,10,2.9219280948873623
tempoCollaboration__OQuPy-74,success,15,2.521928094887362
package-url__packageurl-python-29,success,13,2.9219280948873623
tehmaze__ansi-34,success,11,3.121928094887362
joke2k__django-environ-358,success,15,1.9609640474436814
package-url__packageurl-python-29,success,16,2.6464393446710153
tianocore__edk2-pytool-extensions-41,success,5,2.321928094887362
pydantic__pydantic-4399,success,14,2.9219280948873623
googleapis__python-api-core-546,success,19,1.1567796494470395
johnsyweb__python_sparse_list-17,success,9,2.725480556997868
networkx__networkx-7024,success,9,2.725480556997868
lucidsushi__gs_pip_install-132,success,5,2.321928094887362
deardurham__ciprs-reader-38,success,9,2.5032583347756456
pydantic__pydantic-3975,success,12,3.121928094887362
deardurham__ciprs-reader-38,success,10,2.446439344671015
package-url__packageurl-python-29,success,13,2.9219280948873623
lucidsushi__gs_pip_install-132,success,5,2.321928094887362
oasis-open__cti-python-stix2-342,success,15,1.9609640474436814
microsoft__electionguard-python-83,success,8,2.5
pappasam__toml-sort-36,success,8,2.5
googleapis__python-api-core-546,success,8,2.75
microsoft__electionguard-python-83,success,16,2.321928094887362
simonsobs__ocs-332,success,9,2.94770277922009
ppizarror__pygame-menu-357,success,25,3.121928094887362
package-url__packageurl-python-29,success,14,3.121928094887362
hugovk__pypistats-41,success,5,1.9219280948873623
bids-standard__pybids-611,success,7,2.807354922057604
python-visualization__folium-1633,success,10,2.721928094887362
bids-standard__pybids-611,success,90,1.7219280948873623
networkx__networkx-7024,success,14,2.8464393446710154
Melevir__cognitive_complexity-15,success,15,2.321928094887362
deardurham__ciprs-reader-38,success,9,2.197159723424149
oasis-open__cti-python-stix2-342,success,8,2.5
astarte-platform__astarte-device-sdk-python-98,success,5,1.3709505944546687
auth0__auth0-python-500,success,36,1.0
astarte-platform__astarte-device-sdk-python-98,success,8,2.75
adbar__simplemma-114,success,11,2.721928094887362
package-url__packageurl-python-29,success,13,2.9219280948873623
stfc__PSyclone-1111,success,5,2.321928094887362
ameily__cincoconfig-26,success,9,2.725480556997868
streamlink__streamlink-1696,success,27,2.5219280948873624
joke2k__faker-828,success,29,2.846439344671015
package-url__packageurl-python-29,success,14,2.9219280948873623
python-visualization__folium-1633,success,15,2.6464393446710153
simonsobs__ocs-332,success,16,2.3709505944546687
cunybpl__isdparser-4,success,10,2.6464393446710153
astarte-platform__astarte-device-sdk-python-98,success,9,2.6416041678685933
ithaka__apiron-8,success,11,2.121928094887362
eEcoLiDAR__laserchicken-135,success,13,2.446439344671015
pyupio__changelogs-232,success,11,2.446439344671015
joke2k__django-environ-325,success,13,2.0464393446710156
pydata__pydata-google-auth-17,success,8,2.5
asottile__yesqa-44,success,9,2.725480556997868
docker__docker-py-1167,success,12,2.6464393446710153
marshmallow-code__apispec-811,success,11,2.6464393446710153
networkx__networkx-7024,success,13,2.9219280948873623
rapidpro__rapidpro-python-66,success,10,2.9219280948873623
bids-standard__pybids-611,success,9,2.94770277922009
simonsobs__ocs-332,success,26,2.721928094887362
networkx__networkx-7024,success,12,2.9219280948873623
ithaka__apiron-8,success,7,2.521640636343318
docker__docker-py-1167,success,15,3.121928094887362
ameily__cincoconfig-26,success,51,2.8464393446710154
networkx__networkx-7024,success,9,2.725480556997868
Azure__msrest-for-python-208,success,9,2.725480556997868
hhursev__recipe-scrapers-915,success,18,1.721928094887362
asottile__yesqa-44,success,5,2.321928094887362
geopandas__geopandas-3240,success,14,2.721928094887362
astarte-platform__astarte-device-sdk-python-98,success,5,1.9219280948873623
package-url__packageurl-python-29,success,13,2.9219280948873623
hugovk__pypistats-41,success,10,1.6854752972273344
geopandas__geopandas-3240,success,13,3.121928094887362
ameily__cincoconfig-26,success,6,2.584962500721156
iterative__dvc-5785,success,12,2.873140679513133
oasis-open__cti-python-stix2-454,success,11,2.9219280948873623
python-visualization__folium-1633,success,11,2.9219280948873623
oasis-open__cti-python-stix2-454,success,15,2.7321588913645702
konradhalas__dacite-216,success,14,2.321928094887362
ttu__ruuvitag-sensor-41,success,7,2.2359263506290326
Melevir__cognitive_complexity-15,success,18,2.5219280948873624
googleapis__python-api-core-546,success,18,2.446439344671015
geomet__geomet-101,success,20,2.5219280948873624
streamlink__streamlink-1696,success,11,2.6464393446710153
astarte-platform__astarte-device-sdk-python-98,success,16,2.721928094887362
scikit-hep__cabinetry-396,success,43,0.8812908992306927
iterative__dvc-5785,success,13,2.4464393446710155
joke2k__django-environ-358,success,7,1.6644977792004614
oasis-open__cti-python-stix2-342,success,8,2.5
konradhalas__dacite-216,success,15,2.6464393446710157
networkx__networkx-7024,success,9,2.725480556997868
mherrmann__gitignore_parser-38,success,8,2.5
konradhalas__dacite-216,success,9,2.725480556997868
ameily__cincoconfig-26,success,16,2.0464393446710156
pydata__pydata-google-auth-17,success,7,2.521640636343318
package-url__packageurl-python-29,success,17,2.846439344671015
adamchainz__ec2-metadata-350,success,14,2.9219280948873623
oasis-open__cti-python-stix2-342,success,14,1.6854752972273346
docker__docker-py-1167,success,23,1.8464393446710154
package-url__packageurl-python-29,success,18,2.721928094887362
simonsobs__ocs-332,success,30,2.321928094887362
joke2k__django-environ-358,success,13,1.9609640474436814
sqlfluff__sqlfluff-5206,success,15,2.1219280948873624
joke2k__django-environ-358,success,14,1.9609640474436814
marshmallow-code__apispec-811,success,15,2.0464393446710156
Melevir__cognitive_complexity-15,success,22,2.321928094887362
konradhalas__dacite-216,success,11,2.321928094887362
bids-standard__pybids-611,success,6,2.584962500721156
marshmallow-code__apispec-811,success,16,1.7219280948873623
gibsramen__evident-23,success,9,2.6416041678685933
docker__docker-py-1167,success,9,2.94770277922009
johnsyweb__python_sparse_list-17,success,9,2.725480556997868
simonsobs__ocs-332,success,14,2.921928094887362
rapidpro__rapidpro-python-66,success,10,2.721928094887362
package-url__packageurl-python-29,success,15,2.9219280948873623
bids-standard__pybids-611,success,19,2.0464393446710156
geopandas__geopandas-1336,success,19,2.6464393446710153
ithaka__apiron-8,success,7,2.521640636343318
microsoft__electionguard-python-83,success,5,1.9219280948873623
hynek__argon2-cffi-174,success,15,2.321928094887362
gibsramen__evident-23,success,9,2.6416041678685933
Melevir__cognitive_complexity-15,success,17,1.9609640474436814
geomet__geomet-101,success,14,2.5219280948873624
python-control__python-control-834,success,22,2.2464393446710154
kinnala__scikit-fem-634,success,29,2.721928094887362
ameily__cincoconfig-26,success,7,2.807354922057604
joke2k__faker-828,success,17,2.6464393446710153
geomet__geomet-101,success,16,1.7709505944546688
Azure__msrest-for-python-208,success,11,2.9219280948873623
geomet__geomet-101,success,13,2.5219280948873624
Azure__msrest-for-python-208,success,10,2.9219280948873623
microsoft__electionguard-python-83,success,8,2.4056390622295662
marshmallow-code__apispec-811,success,5,1.9219280948873623
docker__docker-py-1167,success,17,2.0464393446710156
microsoft__electionguard-python-83,success,12,2.6464393446710153
celery__billiard-372,success,8,2.75
adamchainz__ec2-metadata-350,success,8,2.4056390622295662
ameily__cincoconfig-26,success,18,2.1709505944546685
fair-workflows__nanopub-140,success,8,2.0
PyCQA__flake8-bugbear-161,success,6,2.2516291673878226
reata__sqllineage-38,success,21,2.446439344671015
astarte-platform__astarte-device-sdk-python-98,success,7,2.5216406363433186
pyupio__changelogs-232,success,8,2.75
googleapis__python-api-core-546,success,13,2.321928094887362
streamlink__streamlink-1696,success,5,2.321928094887362
konradhalas__dacite-216,success,27,2.1709505944546685
networkx__networkx-7024,success,10,2.6464393446710153
docker__docker-py-1167,success,16,2.3709505944546687
iterative__dvc-5785,success,17,1.5709505944546687
ppizarror__pygame-menu-357,success,28,2.4464393446710155
tempoCollaboration__OQuPy-74,success,10,2.3709505944546687
geopandas__geopandas-3240,success,14,2.9219280948873623
just-work__fffw-100,success,7,2.807354922057604
konradhalas__dacite-216,success,11,2.6464393446710153
hugovk__pypistats-41,success,8,2.1556390622295662
konradhalas__dacite-216,success,17,2.4464393446710155
konradhalas__dacite-216,success,14,2.5219280948873624
tobymao__sqlglot-2063,success,8,2.5
geopandas__geopandas-1336,success,20,2.9219280948873623
package-url__packageurl-python-29,success,13,2.9219280948873623
pydantic__pydantic-3975,success,29,1.3567796494470397
geopandas__geopandas-1336,success,20,2.721928094887362
konradhalas__dacite-216,success,12,2.521928094887362
tianocore__edk2-pytool-extensions-41,success,8,2.5
joke2k__django-environ-325,success,9,2.4193819456463714
pydata__pydata-google-auth-17,success,5,2.321928094887362
streamlink__streamlink-1696,success,11,2.6464393446710153
adbar__simplemma-114,success,11,2.721928094887362
hynek__argon2-cffi-174,success,12,2.6464393446710153
astarte-platform__astarte-device-sdk-python-98,success,8,2.75
