iid,sub_class,exit_status,n_turns,n_tools_last10,tool_entropy_last10,tool_diversity_last10,tool_repetition_last10
geopandas__geopandas-2959,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
geopandas__geopandas-2959,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
geopandas__geopandas-2959,wandering,submitted (exit_context),22,10,1.0,0.2,0.5
geopandas__geopandas-2959,wandering,submitted (exit_context),28,10,0.0,0.1,1.0
getsentry__responses-291,wandering,submitted (exit_context),34,10,0.0,0.1,1.0
getsentry__responses-291,wandering,submitted (exit_context),46,10,0.0,0.1,1.0
getsentry__responses-291,wandering,submitted (exit_context),38,10,0.0,0.1,1.0
getsentry__responses-291,wandering,submitted (exit_context),39,10,2.1219280948873624,0.5,0.4
getsentry__responses-291,wandering,submitted (exit_context),30,10,1.0,0.2,0.5
google__sre_yield-21,wandering,submitted (exit_context),35,10,0.7219280948873623,0.2,0.8
google__sre_yield-21,wandering,submitted (exit_context),41,10,1.4854752972273344,0.3,0.5
google__sre_yield-21,wandering,submitted (exit_context),48,10,0.9709505944546686,0.2,0.6
google__sre_yield-21,wandering,submitted (exit_context),44,10,0.8812908992306927,0.2,0.7
google__sre_yield-21,wandering,submitted (exit_context),32,10,0.8812908992306927,0.2,0.7
google__sre_yield-21,wandering,submitted (exit_context),39,10,2.1709505944546685,0.5,0.3
google__sre_yield-21,wandering,submitted (exit_context),32,10,0.0,0.1,1.0
google__sre_yield-21,wandering,submitted (exit_context),129,10,0.0,0.1,1.0
hamcrest__PyHamcrest-129,wandering,submitted (exit_context),59,10,0.0,0.1,1.0
hamcrest__PyHamcrest-129,wandering,submitted (exit_context),32,10,0.0,0.1,1.0
hamcrest__PyHamcrest-129,wandering,submitted (exit_context),30,10,0.0,0.1,1.0
hamcrest__PyHamcrest-129,wandering,submitted (exit_context),75,10,1.0,0.2,0.5
hamcrest__PyHamcrest-129,wandering,submitted (exit_context),48,10,2.446439344671015,0.6,0.3
hhursev__recipe-scrapers-915,wandering,submitted (exit_context),52,10,1.0,0.2,0.5
hhursev__recipe-scrapers-915,wandering,submitted (exit_context),107,10,0.7219280948873623,0.2,0.8
imageio__imageio-255,wandering,submitted (exit_context),38,10,2.1709505944546685,0.5,0.3
imageio__imageio-255,wandering,submitted (exit_context),31,10,0.7219280948873623,0.2,0.8
imageio__imageio-255,wandering,submitted (exit_context),66,10,1.5709505944546684,0.3,0.4
imageio__imageio-255,wandering,submitted (exit_context),77,10,2.1709505944546685,0.5,0.3
imageio__imageio-255,wandering,submitted (exit_context),55,10,1.1567796494470395,0.3,0.7
iterative__dvc-2975,wandering,submitted (exit_context),263,10,0.0,0.1,1.0
iterative__dvc-2975,wandering,submitted (exit_context),53,10,1.0,0.2,0.5
iterative__dvc-2975,wandering,submitted (exit_context),83,10,1.0,0.2,0.5
iterative__dvc-2975,wandering,submitted (exit_context),30,10,0.0,0.1,1.0
iterative__dvc-2975,wandering,submitted (exit_context),55,10,0.0,0.1,1.0
iterative__dvc-3428,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
iterative__dvc-3428,wandering,submitted (exit_context),54,10,2.4464393446710155,0.6,0.3
iterative__dvc-3428,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
iterative__dvc-3428,wandering,submitted (exit_context),43,10,2.521928094887362,0.6,0.2
iterative__dvc-3709,wandering,submitted (exit_context),67,10,0.9709505944546686,0.2,0.6
iterative__dvc-3709,wandering,submitted (exit_context),35,10,0.4689955935892812,0.2,0.9
iterative__dvc-3709,wandering,submitted (exit_context),109,10,0.0,0.1,1.0
iterative__dvc-3709,wandering,submitted (exit_context),129,10,0.0,0.1,1.0
iterative__dvc-3709,wandering,submitted (exit_context),67,10,0.0,0.1,1.0
iterative__dvc-4415,wandering,submitted (exit_context),42,10,1.0,0.2,0.5
iterative__dvc-4623,wandering,submitted (exit_context),67,10,2.2464393446710154,0.5,0.3
iterative__dvc-5336,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
iterative__dvc-5336,wandering,submitted (exit_context),62,10,1.0,0.2,0.5
iterative__dvc-5336,wandering,submitted (exit_context),55,10,1.5709505944546684,0.3,0.4
iterative__dvc-5336,wandering,submitted (exit_context),31,10,1.570950594454669,0.4,0.6
jackdewinter__pyscan-12,wandering,submitted (exit_context),29,10,0.0,0.1,1.0
jackdewinter__pyscan-12,wandering,submitted (exit_context),43,10,2.3709505944546687,0.6,0.3
joke2k__django-environ-419,wandering,submitted (exit_context),207,10,1.3609640474436813,0.3,0.5
joke2k__django-environ-419,wandering,submitted (exit_context),36,10,0.7219280948873623,0.2,0.8
joweich__chat-miner-93,wandering,submitted (exit_context),39,10,1.5709505944546684,0.3,0.4
joweich__chat-miner-93,wandering,submitted (exit_context),40,10,1.3709505944546687,0.3,0.6
kinnala__scikit-fem-634,wandering,submitted (exit_context),40,10,2.2464393446710154,0.5,0.3
kinnala__scikit-fem-634,wandering,submitted (exit_context),24,10,0.0,0.1,1.0
kinnala__scikit-fem-634,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
kinnala__scikit-fem-634,wandering,submitted (exit_context),41,10,1.5709505944546684,0.3,0.4
kinnala__scikit-fem-634,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
kinnala__scikit-fem-634,wandering,submitted (exit_context),26,10,1.0,0.2,0.5
m-labs__nmigen-50,wandering,submitted (exit_context),65,10,1.9709505944546686,0.4,0.3
m-labs__nmigen-50,wandering,submitted (exit_context),103,10,1.0,0.2,0.5
m-labs__nmigen-50,wandering,submitted (exit_context),43,10,0.7219280948873623,0.2,0.8
macisamuele__language-formatters-pre-commit-hooks-9,wandering,submitted (exit_context),141,10,1.5709505944546684,0.3,0.4
macisamuele__language-formatters-pre-commit-hooks-9,wandering,submitted (exit_context),37,10,1.0,0.2,0.5
macisamuele__language-formatters-pre-commit-hooks-9,wandering,submitted (exit_context),58,10,1.5709505944546684,0.3,0.4
macisamuele__language-formatters-pre-commit-hooks-9,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
mapbox__rio-color-14,wandering,submitted (exit_context),46,10,1.360964047443681,0.3,0.5
mapbox__rio-color-14,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
mapbox__rio-color-14,wandering,submitted (exit_context),58,10,1.0,0.2,0.5
marshmallow-code__webargs-463,wandering,submitted (exit_context),62,10,1.0,0.2,0.5
marshmallow-code__webargs-463,wandering,submitted (exit_context),51,10,1.6854752972273346,0.4,0.5
marshmallow-code__webargs-463,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
marshmallow-code__webargs-463,wandering,submitted (exit_context),57,10,1.0,0.2,0.5
marshmallow-code__webargs-463,wandering,submitted (exit_context),63,10,0.8812908992306927,0.2,0.7
matchms__matchms-493,wandering,submitted (exit_context),38,10,0.0,0.1,1.0
matchms__matchms-493,wandering,submitted (exit_context),46,10,1.0,0.2,0.5
matchms__matchms-493,wandering,submitted (exit_context),41,10,1.360964047443681,0.3,0.5
matchms__matchms-493,wandering,submitted (exit_context),38,10,1.8954618442383218,0.4,0.3
matchms__matchms-493,wandering,submitted (exit_context),61,10,0.9709505944546686,0.2,0.6
miguelgrinberg__python-engineio-108,wandering,submitted (exit_context),27,10,1.6854752972273346,0.4,0.5
miguelgrinberg__python-engineio-108,wandering,submitted (exit_context),60,10,1.9709505944546686,0.4,0.3
miguelgrinberg__python-engineio-108,wandering,submitted (exit_context),28,10,0.4689955935892812,0.2,0.9
miguelgrinberg__python-engineio-108,wandering,submitted (exit_context),14,10,2.7219280948873625,0.7,0.2
miguelgrinberg__python-engineio-108,wandering,submitted (exit_context),58,10,1.0,0.2,0.5
mplanchard__pydecor-20,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
mplanchard__pydecor-20,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
mplanchard__pydecor-20,wandering,submitted (exit_context),44,10,0.8812908992306927,0.2,0.7
mplanchard__pydecor-20,wandering,submitted (exit_context),34,10,1.1567796494470395,0.3,0.7
mplanchard__pydecor-20,wandering,submitted (exit_context),40,10,0.9709505944546686,0.2,0.6
mplanchard__pydecor-20,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
mtik00__yamicache-9,wandering,submitted (exit_context),41,10,1.9709505944546688,0.4,0.3
mtik00__yamicache-9,wandering,submitted (exit_context),42,10,0.8812908992306927,0.2,0.7
mtik00__yamicache-9,wandering,submitted (exit_context),49,10,0.0,0.1,1.0
mtik00__yamicache-9,wandering,submitted (exit_context),23,10,0.0,0.1,1.0
netromdk__vermin-196,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
netromdk__vermin-196,wandering,submitted (exit_context),28,10,0.0,0.1,1.0
netromdk__vermin-196,wandering,submitted (exit_context),24,10,0.0,0.1,1.0
netromdk__vermin-196,wandering,submitted (exit_context),32,10,2.1219280948873624,0.5,0.4
netromdk__vermin-196,wandering,submitted (exit_context),30,10,0.4689955935892812,0.2,0.9
netromdk__vermin-196,wandering,submitted (exit_context),22,10,0.0,0.1,1.0
netromdk__vermin-196,wandering,submitted (exit_context),22,10,0.0,0.1,1.0
netromdk__vermin-196,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
numpy__numpy-financial-54,wandering,submitted (exit_context),19,10,0.0,0.1,1.0
numpy__numpy-financial-54,wandering,submitted (exit_context),46,10,2.8464393446710154,0.8,0.3
numpy__numpy-financial-54,wandering,submitted (exit_context),33,10,0.0,0.1,1.0
plotly__dash-bio-589,wandering,submitted (exit_context),15,10,0.0,0.1,1.0
plotly__dash-bio-589,wandering,submitted (exit_context),31,10,1.5709505944546684,0.3,0.4
pvlib__pvlib-python-1048,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
pydantic__pydantic-4399,wandering,submitted (exit_context),59,10,0.0,0.1,1.0
pydantic__pydantic-4399,wandering,submitted (exit_context),52,10,0.0,0.1,1.0
pydantic__pydantic-4399,wandering,submitted (exit_context),76,10,0.0,0.1,1.0
pydantic__pydantic-4399,wandering,submitted (exit_context),50,10,1.5709505944546684,0.3,0.4
pydantic__pydantic-4399,wandering,submitted (exit_context),52,10,0.0,0.1,1.0
pydantic__pydantic-4399,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
pyupio__changelogs-232,wandering,submitted (exit_context),34,10,1.5709505944546684,0.3,0.4
ross__requests-futures-69,wandering,submitted (exit_context),27,10,1.5709505944546684,0.3,0.4
sciunto-org__python-bibtexparser-379,wandering,submitted (exit_context),27,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-379,wandering,submitted (exit_context),50,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-379,wandering,submitted (exit_context),35,10,0.9709505944546686,0.2,0.6
sciunto-org__python-bibtexparser-379,wandering,submitted (exit_context),49,10,0.9709505944546686,0.2,0.6
sciunto-org__python-bibtexparser-379,wandering,submitted (exit_context),48,10,0.7219280948873623,0.2,0.8
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),54,10,2.1709505944546685,0.5,0.3
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),46,10,1.9219280948873623,0.4,0.4
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),41,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),47,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),44,10,0.9709505944546686,0.2,0.6
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),40,10,1.1567796494470395,0.3,0.7
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),56,10,1.6854752972273346,0.4,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),207,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),50,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),43,10,0.9219280948873623,0.3,0.8
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),46,10,0.9219280948873623,0.3,0.8
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),169,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),187,10,1.9709505944546686,0.4,0.3
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),134,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),39,10,0.8812908992306927,0.2,0.7
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),49,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),29,10,0.9219280948873623,0.3,0.8
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),133,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),52,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),107,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),33,10,1.360964047443681,0.3,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),50,10,1.7219280948873623,0.4,0.4
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),55,10,1.9709505944546686,0.4,0.3
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),36,10,0.7219280948873623,0.2,0.8
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),31,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),59,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),65,10,0.7219280948873623,0.2,0.8
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),117,10,1.3709505944546687,0.3,0.6
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),140,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),139,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),150,10,1.0,0.2,0.5
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),121,10,0.8812908992306927,0.2,0.7
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),37,10,0.4689955935892812,0.2,0.9
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),39,10,2.1709505944546685,0.5,0.3
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),23,10,0.0,0.1,1.0
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),70,10,1.8464393446710154,0.4,0.4
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),56,10,1.5709505944546687,0.4,0.6
sciunto-org__python-bibtexparser-385,wandering,submitted (exit_context),39,10,0.4689955935892812,0.2,0.9
scrapy__parsel-141,wandering,submitted (exit_context),27,10,2.246439344671016,0.5,0.3
serge-sans-paille__beniget-80,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
serge-sans-paille__beniget-80,wandering,submitted (exit_context),129,10,2.446439344671015,0.6,0.3
snowblink14__smatch-30,wandering,submitted (exit_context),70,10,1.0,0.2,0.5
snowblink14__smatch-30,wandering,submitted (exit_context),79,10,0.9219280948873623,0.3,0.8
snowblink14__smatch-30,wandering,submitted (exit_context),35,10,1.5709505944546684,0.3,0.4
srsudar__eg-88,wandering,submitted (exit_context),31,10,0.7219280948873623,0.2,0.8
srsudar__eg-88,wandering,submitted (exit_context),53,10,1.0,0.2,0.5
srsudar__eg-88,wandering,submitted (exit_context),134,10,0.4689955935892812,0.2,0.9
srsudar__eg-88,wandering,submitted (exit_context),59,10,0.0,0.1,1.0
srsudar__eg-88,wandering,submitted (exit_context),33,10,0.0,0.1,1.0
srsudar__eg-88,wandering,submitted (exit_context),72,10,1.0,0.2,0.5
srsudar__eg-88,wandering,submitted (exit_context),54,10,1.5219280948873621,0.3,0.4
stfc__PSyclone-1111,wandering,submitted (exit_context),16,10,2.1219280948873624,0.5,0.4
stfc__PSyclone-2191,wandering,submitted (exit_context),36,10,1.3709505944546687,0.3,0.6
stfc__PSyclone-2191,wandering,submitted (exit_context),103,10,1.5709505944546684,0.3,0.4
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),40,10,1.5709505944546687,0.4,0.6
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),200,10,1.4854752972273344,0.3,0.5
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),32,10,0.0,0.1,1.0
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),25,10,0.9709505944546686,0.2,0.6
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),70,10,1.0,0.2,0.5
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
tianocore__edk2-pytool-extensions-41,wandering,submitted (exit_context),41,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-1726,wandering,submitted (exit_context),109,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-1726,wandering,submitted (exit_context),31,10,0.9709505944546686,0.2,0.6
tobymao__sqlglot-1889,wandering,submitted (exit_context),190,10,2.046439344671015,0.5,0.4
tobymao__sqlglot-1889,wandering,submitted (exit_context),39,10,1.4854752972273344,0.3,0.5
tobymao__sqlglot-1889,wandering,submitted (exit_context),22,10,2.1219280948873624,0.5,0.4
tobymao__sqlglot-1889,wandering,submitted (exit_context),27,10,1.0,0.2,0.5
tobymao__sqlglot-1889,wandering,submitted (exit_context),67,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-1889,wandering,submitted (exit_context),30,10,0.8812908992306927,0.2,0.7
tobymao__sqlglot-1889,wandering,submitted (exit_context),47,10,1.1567796494470395,0.3,0.7
tobymao__sqlglot-1889,wandering,submitted (exit_context),129,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-1889,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
tobymao__sqlglot-1889,wandering,submitted (exit_context),58,10,1.8464393446710154,0.4,0.4
tobymao__sqlglot-1889,wandering,submitted (exit_context),56,10,2.1219280948873624,0.5,0.4
tobymao__sqlglot-1889,wandering,submitted (exit_context),37,10,0.9709505944546686,0.2,0.6
tobymao__sqlglot-2063,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
tobymao__sqlglot-2063,wandering,submitted (exit_context),22,10,2.121928094887362,0.5,0.4
tobymao__sqlglot-2063,wandering,submitted (exit_context),32,10,2.0464393446710156,0.5,0.4
wearewhys__magnivore-14,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),37,10,1.5709505944546684,0.3,0.4
wearewhys__magnivore-14,wandering,submitted (exit_context),34,10,0.4689955935892812,0.2,0.9
wearewhys__magnivore-14,wandering,submitted (exit_context),43,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),37,10,1.5709505944546684,0.3,0.4
wearewhys__magnivore-14,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),101,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),81,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),40,10,1.5709505944546684,0.3,0.4
wearewhys__magnivore-14,wandering,submitted (exit_context),52,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),36,10,1.5709505944546684,0.3,0.4
wearewhys__magnivore-14,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),41,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),42,10,0.8812908992306927,0.2,0.7
wearewhys__magnivore-14,wandering,submitted (exit_context),49,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),41,10,0.8812908992306927,0.2,0.7
wearewhys__magnivore-14,wandering,submitted (exit_context),39,10,1.3609640474436813,0.3,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),42,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),41,10,0.0,0.1,1.0
wearewhys__magnivore-14,wandering,submitted (exit_context),36,10,0.7219280948873623,0.2,0.8
wearewhys__magnivore-14,wandering,submitted (exit_context),49,10,0.8812908992306927,0.2,0.7
wearewhys__magnivore-14,wandering,submitted (exit_context),44,10,1.0,0.2,0.5
wearewhys__magnivore-14,wandering,submitted (exit_context),40,10,0.8812908992306927,0.2,0.7
zalando-stups__senza-365,wandering,submitted (exit_context),37,10,1.721928094887362,0.4,0.4
zalando-stups__senza-365,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
ARMmbed__greentea-237,wandering,submitted (exit_context),36,10,2.246439344671016,0.5,0.3
ARMmbed__greentea-237,wandering,submitted (exit_context),46,10,1.5709505944546684,0.3,0.4
ARMmbed__greentea-237,wandering,submitted (exit_context),35,10,1.5219280948873621,0.3,0.4
Erotemic__ubelt-64,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
European-XFEL__EXtra-data-257,wandering,submitted (exit_context),67,10,1.8464393446710154,0.4,0.4
European-XFEL__EXtra-data-257,wandering,submitted (exit_context),79,10,1.0,0.2,0.5
pydata__pydata-google-auth-17,success,submitted,8,8,2.5,0.75,0.25
konradhalas__dacite-216,success,submitted,21,10,2.0464393446710156,0.5,0.4
just-work__fffw-100,success,submitted,16,10,1.7219280948873623,0.4,0.4
streamlink__streamlink-1696,success,submitted,14,10,2.0464393446710156,0.5,0.4
streamlink__streamlink-1696,success,submitted,6,11,2.845350936622437,1.3333333333333333,0.2727272727272727
konradhalas__dacite-216,success,submitted,11,10,2.521928094887362,0.6,0.2
ithaka__apiron-8,success,submitted,12,10,1.7709505944546688,0.5,0.6
astarte-platform__astarte-device-sdk-python-98,success,submitted,22,10,1.7219280948873623,0.4,0.4
package-url__packageurl-python-29,success,submitted,15,10,2.9219280948873623,0.8,0.2
tempoCollaboration__OQuPy-74,success,submitted,11,10,2.3709505944546687,0.6,0.3
ppizarror__pygame-menu-357,success,submitted,30,10,2.321928094887362,0.6,0.4
stfc__PSyclone-1111,success,submitted,5,5,1.9219280948873623,0.8,0.4
googleapis__python-api-core-546,success,submitted,19,10,2.5219280948873624,0.7,0.4
networkx__networkx-7024,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
pydicom__pydicom-1562,success,submitted,14,10,2.721928094887362,0.7,0.2
kinnala__scikit-fem-634,success,submitted,16,10,2.8464393446710154,0.8,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,5,5,2.321928094887362,1.0,0.2
bids-standard__pybids-611,success,submitted (exit_context),59,10,0.8812908992306927,0.2,0.7
fair-workflows__nanopub-140,success,submitted,13,10,2.0464393446710156,0.5,0.4
docker__docker-py-1167,success,submitted,24,10,2.6464393446710153,0.7,0.3
tempoCollaboration__OQuPy-74,success,submitted,12,10,2.7219280948873625,0.7,0.2
joke2k__django-environ-325,success,submitted,13,10,2.321928094887362,0.6,0.4
ameily__cincoconfig-26,success,submitted,16,10,2.4464393446710155,0.6,0.3
astarte-platform__astarte-device-sdk-python-98,success,submitted,22,10,2.321928094887362,0.6,0.4
geopandas__geopandas-3240,success,submitted,17,10,2.9219280948873623,0.8,0.2
kinnala__scikit-fem-634,success,submitted,14,10,2.5219280948873624,0.7,0.4
networkx__networkx-7024,success,submitted,8,8,2.5,0.75,0.25
asottile__yesqa-44,success,submitted,10,10,2.1219280948873624,0.5,0.4
Azure__msrest-for-python-208,success,submitted,10,10,2.9219280948873623,0.8,0.2
cunybpl__isdparser-4,success,submitted,10,10,2.6464393446710153,0.7,0.3
celery__billiard-372,success,submitted,8,8,2.75,0.875,0.25
joke2k__faker-828,success,submitted (exit_context),54,10,1.4854752972273344,0.3,0.5
pydantic__pydantic-3975,success,submitted,18,10,2.6464393446710153,0.7,0.3
python-control__python-control-834,success,submitted,5,5,2.321928094887362,1.0,0.2
deardurham__ciprs-reader-38,success,submitted,9,9,2.2810361125534233,0.6666666666666666,0.4444444444444444
tempoCollaboration__OQuPy-74,success,submitted,11,10,2.3709505944546687,0.6,0.3
rapidpro__rapidpro-python-66,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
wireservice__csvkit-800,success,submitted,15,10,2.5219280948873624,0.7,0.4
pydantic__pydantic-3975,success,submitted,15,10,3.121928094887362,0.9,0.2
Erotemic__ubelt-64,success,submitted,11,10,2.4464393446710155,0.6,0.3
package-url__packageurl-python-29,success,submitted,15,10,2.9219280948873623,0.8,0.2
fair-workflows__nanopub-140,success,submitted,17,10,1.6854752972273346,0.4,0.5
googleapis__python-api-core-546,success,submitted,8,8,2.75,0.875,0.25
adbar__simplemma-114,success,submitted,11,10,2.721928094887362,0.7,0.2
oasis-open__cti-python-stix2-342,success,submitted,8,8,2.5,0.75,0.25
geomet__geomet-101,success,submitted,15,10,2.1609640474436813,0.6,0.5
fair-workflows__nanopub-140,success,submitted,10,10,2.6464393446710153,0.7,0.3
konradhalas__dacite-216,success,submitted,25,10,1.9609640474436814,0.5,0.5
joke2k__faker-828,success,submitted,20,10,2.6464393446710153,0.7,0.3
geopandas__geopandas-1336,success,submitted,12,10,3.121928094887362,0.9,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
googleapis__python-api-core-546,success,submitted (exit_context),17,10,0.7219280948873623,0.2,0.8
networkx__networkx-7024,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
pappasam__toml-sort-36,success,submitted,10,10,2.9219280948873623,0.8,0.2
tempoCollaboration__OQuPy-74,success,submitted,15,10,2.521928094887362,0.6,0.2
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
tehmaze__ansi-34,success,submitted,11,10,3.121928094887362,0.9,0.2
joke2k__django-environ-358,success,submitted,15,10,1.9609640474436814,0.5,0.5
package-url__packageurl-python-29,success,submitted,16,10,2.6464393446710153,0.7,0.3
tianocore__edk2-pytool-extensions-41,success,submitted,5,5,2.321928094887362,1.0,0.2
pydantic__pydantic-4399,success,submitted,14,10,2.9219280948873623,0.8,0.2
googleapis__python-api-core-546,success,submitted,19,10,1.1567796494470395,0.3,0.7
johnsyweb__python_sparse_list-17,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
networkx__networkx-7024,success,submitted,9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
lucidsushi__gs_pip_install-132,success,submitted,5,5,2.321928094887362,1.0,0.2
deardurham__ciprs-reader-38,success,submitted,9,9,2.5032583347756456,0.6666666666666666,0.2222222222222222
pydantic__pydantic-3975,success,submitted,12,10,3.121928094887362,0.9,0.2
deardurham__ciprs-reader-38,success,submitted,10,10,2.446439344671015,0.6,0.3
package-url__packageurl-python-29,success,submitted,13,10,2.9219280948873623,0.8,0.2
lucidsushi__gs_pip_install-132,success,submitted,5,5,2.321928094887362,1.0,0.2
oasis-open__cti-python-stix2-342,success,submitted,15,10,1.9609640474436814,0.5,0.5
microsoft__electionguard-python-83,success,submitted,8,8,2.5,0.75,0.25
pappasam__toml-sort-36,success,submitted,8,8,2.5,0.75,0.25
googleapis__python-api-core-546,success,submitted,8,8,2.75,0.875,0.25
microsoft__electionguard-python-83,success,submitted,16,10,2.321928094887362,0.6,0.4
simonsobs__ocs-332,success,submitted,9,9,2.94770277922009,0.8888888888888888,0.2222222222222222
ppizarror__pygame-menu-357,success,submitted,25,10,3.121928094887362,0.9,0.2
package-url__packageurl-python-29,success,submitted,14,10,3.121928094887362,0.9,0.2
